Model,Fuel type ,Maximum power - Output - Horsepower ,Maximum torque ,Fuel Tank Capacity ,Curb Weight ,Top Speed ,Length ,Width ,Height ,Drive wheels - Traction - Drivetrain 
ROYCE,Petrol,12 PS or 12 bhp or 9 kW @ 1000 rpm,- Nm or - lb.ft @ 1000 rpm,,- kgOR- lbs,- km/h or - Mph,- cm or - inches,- cmor - inches,- cmor - inches,RWD
ROYCE,Petrol,- PS or - bhp or - kW @ - rpm,- Nm or - lb.ft @ - rpm,27.3 L 5.9 UK gallons 7.1 US gallons,- kgOR- lbs,- km/h or - Mph,- cm or - inches,- cmor - inches,- cmor - inches,RWD
