Model,Fuel type ,Maximum power - Output - Horsepower ,Maximum torque ,Fuel Tank Capacity ,Curb Weight ,Top Speed ,Length ,Width ,Height ,Drive wheels - Traction - Drivetrain 
BENTLEY,Petrol,625 PS or 617 bhp or 460 kW @ 6000 rpm,800 Nm or 590 lb.ft @ 1700 rpm,90 L 19.8 UK gallons 23.8 US gallons,2550 kgOR5622 lbs,320 km/h or 199 Mph,529.5 cm or 208.46 inches,197.6 cmor 77.8 inches,148.8 cmor 58.58 inches,AWD
BENTLEY,Petrol or Ethanol,575 PS or 567 bhp or 423 kW @ 6000 rpm,700 Nm or 516 lb.ft @ 1700 rpm,,2495 kgOR5501 lbs,314 km/h or 195 Mph,480.6 cm or 189.21 inches,194.3 cmor 76.5 inches,140.3 cmor 55.24 inches,AWD
BENTLEY,Petrol or Ethanol,625 PS or 617 bhp or 460 kW @ 6000 rpm,800 Nm or 590 lb.ft @ 2000 rpm,,2570 kgOR5666 lbs,325 km/h or 202 Mph,480.6 cm or 189.21 inches,194.4 cmor 76.54 inches,139.3 cmor 54.84 inches,AWD
BENTLEY,Petrol or Ethanol,635 PS or 626 bhp or 467 kW @ 6000 rpm,820 Nm or 604 lb.ft @ 1700 rpm,,- kgOR- lbs,331 km/h or 206 Mph,480.6 cm or 189.21 inches,194.3 cmor 76.5 inches,139.3 cmor 54.84 inches,AWD
BENTLEY,Petrol,507 PS or 500 bhp or 373 kW @ 6000 rpm,660 Nm or 486 lb.ft @ 1700 rpm,90 L 19.8 UK gallons 23.8 US gallons,2545 kgOR5611 lbs,301 km/h or 187 Mph,480.6 cm or 189.21 inches,194.3 cmor 76.5 inches,140.3 cmor 55.24 inches,AWD
BENTLEY,Petrol,529 PS or 522 bhp or 389 kW @ 6000 rpm,680 Nm or 501 lb.ft @ 1700 rpm,90 L 19.8 UK gallons 23.8 US gallons,2545 kgOR5611 lbs,308 km/h or 191 Mph,480.6 cm or 189.21 inches,194.3 cmor 76.5 inches,140.4 cmor 55.28 inches,AWD
BENTLEY,Petrol or Ethanol,575 PS or 567 bhp or 423 kW @ 6000 rpm,700 Nm or 516 lb.ft @ 1700 rpm,,2395 kgOR5280 lbs,318 km/h or 198 Mph,480.6 cm or 189.21 inches,194.3 cmor 76.5 inches,140.4 cmor 55.28 inches,AWD
BENTLEY,Petrol or Ethanol,635 PS or 626 bhp or 467 kW @ 6000 rpm,820 Nm or 604 lb.ft @ 1700 rpm,,2395 kgOR5280 lbs,331 km/h or 206 Mph,480.6 cm or 189.21 inches,194.3 cmor 76.5 inches,139.4 cmor 54.88 inches,AWD
BENTLEY,Petrol,507 PS or 500 bhp or 373 kW @ 6000 rpm,660 Nm or 486 lb.ft @ 1700 rpm,90 L 19.8 UK gallons 23.8 US gallons,2370 kgOR5225 lbs,303 km/h or 188 Mph,480.6 cm or 189.21 inches,194.3 cmor 76.5 inches,140.4 cmor 55.28 inches,AWD
BENTLEY,Petrol,529 PS or 522 bhp or 389 kW @ 6000 rpm,680 Nm or 501 lb.ft @ 1700 rpm,90 L 19.8 UK gallons 23.8 US gallons,2370 kgOR5225 lbs,309 km/h or 192 Mph,480.6 cm or 189.21 inches,194.4 cmor 76.54 inches,139.4 cmor 54.88 inches,AWD
BENTLEY,Petrol,579 PS or 571 bhp or 426 kW @ 6000 rpm,700 Nm or 516 lb.ft @ 1700 rpm,90 L 19.8 UK gallons 23.8 US gallons,2270 kgOR5004 lbs,273 km/h or 170 Mph,480.6 cm or 189.21 inches,194.4 cmor 76.54 inches,139.4 cmor 54.88 inches,AWD
BENTLEY,Petrol,513 PS or 506 bhp or 377 kW @ 4200 rpm,1020 Nm or 752 lb.ft @ 1750 rpm,96 L 21.1 UK gallons 25.4 US gallons,2585 kgOR5699 lbs,296 km/h or 184 Mph,557.5 cm or 219.49 inches,192.6 cmor 75.83 inches,152.1 cmor 59.88 inches,RWD
BENTLEY,Petrol,513 PS or 506 bhp or 377 kW @ 4200 rpm,1020 Nm or 752 lb.ft @ 1750 rpm,96 L 21.1 UK gallons 25.4 US gallons,2585 kgOR5699 lbs,296 km/h or 184 Mph,557.5 cm or 219.49 inches,192.6 cmor 75.83 inches,152.1 cmor 59.88 inches,RWD
BENTLEY,Petrol,537 PS or 530 bhp or 395 kW @ 4000 rpm,1100 Nm or 811 lb.ft @ 1750 rpm,96 L 21.1 UK gallons 25.4 US gallons,2760 kgOR6085 lbs,305 km/h or 190 Mph,557.5 cm or 219.49 inches,192.6 cmor 75.83 inches,152.1 cmor 59.88 inches,RWD
BENTLEY,Petrol,513 PS or 506 bhp or 377 kW @ 4200 rpm,1020 Nm or 752 lb.ft @ 1750 rpm,96 L 21.1 UK gallons 25.4 US gallons,2760 kgOR6085 lbs,296 km/h or 184 Mph,557.5 cm or 219.49 inches,192.6 cmor 75.83 inches,152.1 cmor 59.88 inches,RWD
BENTLEY,Petrol,537 PS or 530 bhp or 395 kW @ 4000 rpm,1050.0 Nm or 774 lb.ft @ 3250 rpm,96 L 21.1 UK gallons 25.4 US gallons,2655 kgOR5853 lbs,296 km/h or 184 Mph,541.1 cm or 213.03 inches,- cmor - inches,147.3 cmor 57.99 inches,RWD
BENTLEY,Petrol,507 PS or 500 bhp or 373 kW @ 4200 rpm,1000 Nm or 737 lb.ft @ 3200 rpm,96 L 21.1 UK gallons 25.4 US gallons,2770 kgOR6107 lbs,288 km/h or 179 Mph,541 cm or 212.99 inches,190 cmor 74.8 inches,149.2 cmor 58.74 inches,RWD
BENTLEY,Petrol,560 PS or 552 bhp or 412 kW @ 6100 rpm,650 Nm or 479 lb.ft @ 1600 rpm,90 L 19.8 UK gallons 23.8 US gallons,2475 kgOR5456 lbs,312 km/h or 194 Mph,530.7 cm or 208.94 inches,191.6 cmor 75.43 inches,147.9 cmor 58.23 inches,AWD
BENTLEY,Petrol,560 PS or 552 bhp or 412 kW @ 6100 rpm,650 Nm or 479 lb.ft @ 1600-6100 rpm,,2525 kgOR5567 lbs,312 km/h or 194 Mph,529 cm or 208.27 inches,197.6 cmor 77.8 inches,139.8 cmor 55.04 inches,AWD
BENTLEY,Petrol,610 PS or 602 bhp or 449 kW @ 6000 rpm,750 Nm or 553 lb.ft @ 1700-5600 rpm,,2525 kgOR5567 lbs,322 km/h or 200 Mph,529 cm or 208.27 inches,197.6 cmor 77.8 inches,138.8 cmor 54.65 inches,AWD
BENTLEY,Petrol or Ethanol,630 PS or 621 bhp or 463 kW @ 6000 rpm,800 Nm or 590 lb.ft @ 2000-4500 rpm,,2395 kgOR5280 lbs,325 km/h or 202 Mph,480.4 cm or 189.13 inches,194.5 cmor 76.57 inches,138.8 cmor 54.65 inches,AWD
BENTLEY,Petrol or Ethanol,630 PS or 621 bhp or 463 kW @ 6000 rpm,800 Nm or 590 lb.ft @ 1750 rpm,,2395 kgOR5280 lbs,325 km/h or 202 Mph,480.4 cm or 189.13 inches,194.5 cmor 76.57 inches,138.8 cmor 54.65 inches,AWD
BENTLEY,Petrol,560 PS or 552 bhp or 412 kW @ 6100 rpm,650 Nm or 479 lb.ft @ 1600-6100 rpm,90 L 19.8 UK gallons 23.8 US gallons,2560 kgOR5644 lbs,314 km/h or 195 Mph,480.4 cm or 189.13 inches,192.7 cmor 75.87 inches,139.8 cmor 55.04 inches,AWD
BENTLEY,Petrol,611 PS or 603 bhp or 449 kW @ 6000 rpm,750 Nm or 553 lb.ft @ 1700-5600 rpm,90 L 19.8 UK gallons 23.8 US gallons,2560 kgOR5644 lbs,322 km/h or 200 Mph,480.4 cm or 189.13 inches,192.7 cmor 75.87 inches,138.8 cmor 54.65 inches,AWD
BENTLEY,Petrol or Ethanol,630 PS or 621 bhp or 463 kW @ 6000 rpm,800 Nm or 590 lb.ft @ 2000-4500 rpm,,2240 kgOR4938 lbs,329 km/h or 204 Mph,480.7 cm or 189.25 inches,194.5 cmor 76.57 inches,139 cmor 54.72 inches,AWD
BENTLEY,Petrol or Ethanol,575 PS or 567 bhp or 423 kW @ 6000 rpm,700 Nm or 516 lb.ft @ 1700 rpm,90 L 19.8 UK gallons 23.8 US gallons,2395 kgOR5280 lbs,318 km/h or 198 Mph,480.6 cm or 189.21 inches,194.4 cmor 76.54 inches,140.4 cmor 55.28 inches,AWD
BENTLEY,Petrol,560 PS or 552 bhp or 412 kW @ 6100 rpm,650 Nm or 479 lb.ft @ 1600 rpm,90 L 19.8 UK gallons 23.8 US gallons,2460 kgOR5423 lbs,318 km/h or 198 Mph,480.4 cm or 189.13 inches,196.5 cmor 77.36 inches,139 cmor 54.72 inches,AWD
BENTLEY,Petrol,560 PS or 552 bhp or 412 kW @ 6100 rpm,650 Nm or 479 lb.ft @ 1600-6100 rpm,90 L 19.8 UK gallons 23.8 US gallons,2425 kgOR5346 lbs,318 km/h or 198 Mph,480.4 cm or 189.13 inches,196.5 cmor 77.36 inches,139 cmor 54.72 inches,AWD
BENTLEY,Petrol,610 PS or 602 bhp or 449 kW @ 6000 rpm,750 Nm or 553 lb.ft @ 1700-5600 rpm,90 L 19.8 UK gallons 23.8 US gallons,2425 kgOR5346 lbs,326 km/h or 203 Mph,480.4 cm or 189.13 inches,196.5 cmor 77.36 inches,138 cmor 54.33 inches,AWD
BENTLEY,Petrol,354 PS or 349 bhp or 260 kW @ 5500 rpm,570 Nm or 420 lb.ft @ 2500 rpm,94 L 20.7 UK gallons 24.8 US gallons,2396 kgOR5282 lbs,240 km/h or 149 Mph,539 cm or 212.2 inches,193 cmor 75.98 inches,152 cmor 59.84 inches,RWD
BENTLEY,Petrol,405 PS or 399 bhp or 298 kW @ 4000 rpm,835 Nm or 615 lb.ft @ 2100 rpm,100 L 22 UK gallons 26.4 US gallons,2520 kgOR5556 lbs,249 km/h or 155 Mph,539 cm or 212.2 inches,193 cmor 75.98 inches,151.5 cmor 59.65 inches,RWD
BENTLEY,Petrol,405 PS or 399 bhp or 298 kW @ 4000 rpm,835 Nm or 615 lb.ft @ 2100 rpm,100 L 22 UK gallons 26.4 US gallons,2655 kgOR5853 lbs,249 km/h or 155 Mph,564 cm or 222.05 inches,193 cmor 75.98 inches,152 cmor 59.84 inches,RWD
BENTLEY,Petrol,400 PS or 395 bhp or 294 kW @ 4000 rpm,835 Nm or 615 lb.ft @ 3250 rpm,100 L 22 UK gallons 26.4 US gallons,2585 kgOR5699 lbs,249 km/h or 155 Mph,539 cm or 212.2 inches,193.2 cmor 76.06 inches,151.5 cmor 59.65 inches,RWD
BENTLEY,Petrol,450 PS or 444 bhp or 331 kW @ 4100 rpm,875 Nm or 645 lb.ft @ 3250 rpm,100 L 22 UK gallons 26.4 US gallons,2585 kgOR5699 lbs,270 km/h or 168 Mph,540 cm or 212.6 inches,193.2 cmor 76.06 inches,151.5 cmor 59.65 inches,RWD
BENTLEY,Petrol,457 PS or 451 bhp or 336 kW @ 4100 rpm,875 Nm or 645 lb.ft @ 1800 rpm,96 L 21.1 UK gallons 25.4 US gallons,2660 kgOR5864 lbs,270 km/h or 168 Mph,539 cm or 212.2 inches,193.2 cmor 76.06 inches,151.5 cmor 59.65 inches,RWD
BENTLEY,Petrol,385 PS or 380 bhp or 283 kW @ 4000 rpm,750 Nm or 553 lb.ft @ 2000 rpm,,2450 kgOR5401 lbs,241 km/h or 150 Mph,534 cm or 210.24 inches,206 cmor 81.1 inches,148 cmor 58.27 inches,RWD
BENTLEY,Petrol,320 PS or 316 bhp or 235 kW @ 4200 rpm,617 Nm or 455 lb.ft @ 2400 rpm,,2420 kgOR5335 lbs,233 km/h or 145 Mph,534 cm or 210.24 inches,187 cmor 73.62 inches,146 cmor 57.48 inches,RWD
BENTLEY,Petrol,225 PS or 222 bhp or 165 kW @ 4200 rpm,451 Nm or 332 lb.ft @ 1500 rpm,,2430 kgOR5357 lbs,210 km/h or 131 Mph,520 cm or 204.72 inches,184 cmor 72.44 inches,152 cmor 59.84 inches,RWD
BENTLEY,Petrol,360 PS or 355 bhp or 265 kW @ 4200 rpm,750 Nm or 553 lb.ft @ 2000 rpm,,2450 kgOR5401 lbs,245 km/h or 152 Mph,534 cm or 210.24 inches,187 cmor 73.62 inches,146 cmor 57.48 inches,RWD
BENTLEY,Petrol,385 PS or 380 bhp or 283 kW @ 4000 rpm,750 Nm or 553 lb.ft @ 2000 rpm,,2450 kgOR5401 lbs,249 km/h or 155 Mph,534 cm or 210.24 inches,206 cmor 81.1 inches,146 cmor 57.48 inches,RWD
BENTLEY,Petrol,385 PS or 380 bhp or 283 kW @ 4000 rpm,750 Nm or 553 lb.ft @ 2000 rpm,,2450 kgOR5401 lbs,249 km/h or 155 Mph,534 cm or 210.24 inches,206 cmor 81.1 inches,146 cmor 57.48 inches,RWD
BENTLEY,Petrol,225 PS or 222 bhp or 165 kW @ 4200 rpm,549 Nm or 404 lb.ft @ 1500 rpm,,2350 kgOR5181 lbs,205 km/h or 127 Mph,527 cm or 207.48 inches,189 cmor 74.41 inches,149 cmor 58.66 inches,RWD
BENTLEY,Petrol,245 PS or 242 bhp or 180 kW @ 4000 rpm,500 Nm or 368 lb.ft @ 2000 rpm,,2430 kgOR5357 lbs,215 km/h or 134 Mph,527 cm or 207.48 inches,189 cmor 74.41 inches,149 cmor 58.66 inches,RWD
BENTLEY,Petrol,320 PS or 316 bhp or 235 kW @ 4200 rpm,617 Nm or 455 lb.ft @ 2400 rpm,,2410 kgOR5313 lbs,225 km/h or 140 Mph,527 cm or 207.48 inches,189 cmor 74.41 inches,149 cmor 58.66 inches,RWD
BENTLEY,Petrol,360 PS or 355 bhp or 265 kW @ 4200 rpm,750 Nm or 553 lb.ft @ 2000 rpm,,2450 kgOR5401 lbs,235 km/h or 146 Mph,527 cm or 207.48 inches,189 cmor 74.41 inches,149 cmor 58.66 inches,RWD
BENTLEY,Petrol,385 PS or 380 bhp or 283 kW @ 4000 rpm,750 Nm or 553 lb.ft @ 2000 rpm,,2450 kgOR5401 lbs,241 km/h or 150 Mph,527 cm or 207.48 inches,211 cmor 83.07 inches,149 cmor 58.66 inches,RWD
BENTLEY,Petrol,385 PS or 380 bhp or 283 kW @ 4000 rpm,750 Nm or 553 lb.ft @ 2000 rpm,,2450 kgOR5401 lbs,241 km/h or 150 Mph,527 cm or 207.48 inches,211 cmor 83.07 inches,149 cmor 58.66 inches,RWD
BENTLEY,Petrol,513 PS or 506 bhp or 377 kW @ -- rpm,"1,020 Nm or 0 lb.ft @ -- rpm",-- L,-- kgOR0 lbs,-- km/h or 0 Mph,557.5 cm or 219.49 inches,192.6 cmor 75.83 inches,152.6 cmor 60.08 inches,RWD
BENTLEY,Petrol,- PS or - bhp or - kW @ - rpm,- Nm or - lb.ft @ - rpm,107 L 23.5 UK gallons 28.3 US gallons,2245 kgOR4949 lbs,193 km/h or 120 Mph,531 cm or 209.06 inches,189 cmor 74.41 inches,149 cmor 58.66 inches,RWD
BENTLEY,Petrol,- PS or - bhp or - kW @ - rpm,- Nm or - lb.ft @ - rpm,107 L 23.5 UK gallons 28.3 US gallons,2245 kgOR4949 lbs,217 km/h or 135 Mph,531 cm or 209.06 inches,189 cmor 74.41 inches,149 cmor 58.66 inches,RWD
BENTLEY,Petrol,- PS or - bhp or - kW @ - rpm,- Nm or - lb.ft @ - rpm,107 L 23.5 UK gallons 28.3 US gallons,2360 kgOR5203 lbs,190 km/h or 118 Mph,520 cm or 204.72 inches,182 cmor 71.65 inches,152 cmor 59.84 inches,RWD
BENTLEY,Petrol,203 PS or 200 bhp or 149 kW @ 3500 rpm,- Nm or - lb.ft @ 3500 rpm,,2540 kgOR5600 lbs,177 km/h or 110 Mph,541 cm or 212.99 inches,174 cmor 68.5 inches,- cmor - inches,RWD
