AUDI,Petrol,148,184,13.2,2877,137,169.8,70.28,56.14,0.290846438
AUDI,Petrol,187,236,14.5,3219,147,169.69,70.28,56.1,0.335979427
AUDI,Petrol,114,147,13.2,2767,128,169.8,70.28,56.14,0.225698985
AUDI,Petrol,114,147,13.2,2811,128,169.8,70.28,56.14,0.86489087
AUDI,Petrol,187,236,13.2,2998,152,169.8,70.28,56.14,0.773894167
AUDI,Petrol,395,354,14.5,3494,155,170.67,70.87,55.55,0.333576561
AUDI,Diesel,148,250,13.2,3075,135,169.8,70.28,56.14,0.741421621
AUDI,Diesel,109,184,13.2,2998,124,169.8,70.28,56.14,0.576034822
AUDI,Diesel,109,184,13.2,2943,124,169.8,70.28,56.14,0.18683532
AUDI,Diesel,148,250,14.5,3230,133,169.69,70.28,56.1,0.408137241
AUDI,Diesel,148,250,13.2,3042,135,169.8,70.28,56.14,0.932898511
AUDI,Petrol,249,272,15.3,3649,153,187.01,72.52,58.78,0.254556191
AUDI,Diesel,215,295,15.3,3891,144,187.01,72.52,58.78,0.226725581
AUDI,Diesel,161,295,15.3,3781,131,187.01,72.52,58.78,0.748720258
AUDI,Petrol,187,236,14.5,3594,150,174.13,70.59,55.47,0.377528021
AUDI,Petrol,306,280,14.5,3770,155,174.57,70.59,54.65,0.307837486
AUDI,Petrol,187,236,13.2,3318,155,174.13,70.59,55.47,0.529234214
AUDI,Petrol,148,184,13.2,3197,138,174.13,70.59,55.47,0.245311325
AUDI,Petrol,114,147,13.2,3153,126,174.13,70.59,55.47,0.918152905
AUDI,Petrol,187,236,13.2,3395,155,174.13,70.59,55.47,0.806939373
AUDI,Petrol,148,184,13.2,3241,138,174.13,70.59,55.47,0.246806647
AUDI,Diesel,148,250,13.2,3384,139,174.13,70.59,55.47,0.948585333
AUDI,Diesel,148,250,13.2,3428,139,174.13,70.59,55.47,0.621716608
AUDI,Diesel,109,184,13.2,3307,124,174.13,70.59,55.47,0.253921378
AUDI,Diesel,148,250,14.5,3560,137,174.13,70.59,55.47,0.881340752
AUDI,Petrol,533,398,21.9,3957,198,174.25,76.38,49.02,0.98040777
AUDI,Petrol,249,272,15.3,3494,155,186.06,72.52,56.18,0.30173917
AUDI,Petrol,148,184,14.3,3075,131,186.06,72.52,56.18,0.218803373
AUDI,Petrol,148,184,14.3,3197,131,186.06,72.52,56.18,0.237700347
AUDI,Petrol,187,236,14.3,3208,131,186.06,72.52,56.18,0.541384164
AUDI,Petrol,187,236,14.3,3263,131,186.06,72.52,56.18,0.270450248
AUDI,Petrol,249,272,14.3,3318,155,186.06,72.52,56.18,0.98351578
AUDI,Diesel,268,442,15.3,3825,155,186.06,72.52,56.18,0.595885991
AUDI,Diesel,215,295,15.3,3737,155,186.06,72.52,56.18,0.631039489
AUDI,Diesel,215,295,14.3,3560,155,186.06,72.52,56.18,0.300167337
AUDI,Diesel,187,295,15.3,3638,146,186.06,72.52,56.18,0.413169642
AUDI,Diesel,187,295,10.6,3428,147,186.06,72.52,56.18,0.162168728
AUDI,Diesel,187,295,10.6,3362,149,186.06,72.52,56.18,0.847745957
AUDI,Diesel,187,295,10.6,3406,131,186.06,72.52,56.18,0.988402806
AUDI,Diesel,187,295,10.6,3318,131,186.06,72.52,56.18,0.569664958
AUDI,Diesel,148,236,10.6,3395,136,186.06,72.52,56.18,0.577616395
AUDI,Diesel,148,236,10.6,3318,137,186.06,72.52,56.18,0.848326105
AUDI,Diesel,148,236,10.6,3406,131,186.06,72.52,56.18,0.835585549
AUDI,Diesel,148,236,10.6,3318,131,186.06,72.52,56.18,0.610509948
AUDI,Diesel,120,199,10.6,3318,127,186.06,72.52,56.18,0.782525061
AUDI,Petrol,227,272,13.2,3307,155,164.45,72.13,53.35,0.616020976
AUDI,Petrol,227,272,13.2,3142,155,164.45,72.13,53.35,0.811203197
AUDI,Petrol,306,280,14.5,3362,155,165,72.13,52.95,0.942949382
AUDI,Petrol,306,280,14.5,3406,155,165,72.13,52.95,0.122159151
AUDI,Petrol,395,354,14.5,3538,155,165,72.13,52.99,0.959097982
AUDI,Petrol,177,184,13.2,3075,147,164.45,72.13,53.35,0.124808718
AUDI,Diesel,181,280,13.2,3164,147,164.45,72.13,53.35,0.939333691
AUDI,Diesel,181,280,14.5,3164,143,164.45,72.13,53.35,0.311558597
AUDI,Petrol,187,236,14.3,3384,148,186.02,72.52,56.46,0.173660928
AUDI,Petrol,249,272,15.3,3560,155,186.02,72.52,56.46,0.335274006
AUDI,Diesel,187,295,10.6,3538,144,186.02,72.52,56.46,0.263836933
AUDI,Diesel,148,236,10.6,3527,131,186.02,72.52,56.46,0.411815805
AUDI,Diesel,148,236,10.6,3428,131,186.02,72.52,56.46,0.888798071
AUDI,Diesel,215,295,15.3,3825,152,186.02,72.52,56.46,0.694145669
AUDI,Diesel,215,295,14.3,3682,152,186.02,72.52,56.46,0.863806325
AUDI,Diesel,148,236,10.6,3417,134,186.02,72.52,56.46,0.803788467
AUDI,Diesel,268,442,15.3,3902,155,186.02,72.52,56.46,0.723214849
AUDI,Diesel,187,295,15.3,3726,143,186.02,72.52,56.46,0.246757391
AUDI,Diesel,148,236,10.6,3527,132,186.02,72.52,56.46,0.367617685
AUDI,Diesel,120,199,10.6,3417,124,186.02,72.52,56.46,0.904778962
AUDI,Petrol,328,324,22.5,4508,155,198.9,77.48,68.54,0.298147602
AUDI,Petrol,328,324,22.5,4641,155,198.9,77.48,68.54,0.4589911
AUDI,Petrol,328,324,22.5,4641,155,198.9,77.48,68.54,0.118663425
AUDI,Petrol,328,324,22.5,4508,155,198.9,77.48,68.54,0.692093833
AUDI,Petrol,328,324,22.5,4641,155,198.9,77.48,68.54,0.398642177
AUDI,Petrol,328,324,22.5,4508,155,198.9,77.48,68.54,0.475624418
AUDI,Diesel,268,442,19.8,4564,145,198.9,77.48,68.54,0.303770876
AUDI,Diesel,215,368,19.8,4564,134,198.9,77.48,68.54,0.075538273
AUDI,Diesel,215,368,19.8,4564,134,198.9,77.48,68.54,0.269725751
AUDI,Diesel,215,368,19.8,4707,134,198.9,77.48,68.54,0.513615444
AUDI,Diesel,215,368,19.8,4564,134,198.9,77.48,68.54,0.090933498
AUDI,Diesel,268,442,19.8,4564,145,198.9,77.48,68.54,0.352114333
AUDI,Diesel,215,368,19.8,4707,134,198.9,77.48,68.54,0.168700548
AUDI,Diesel,268,442,19.8,4707,145,198.9,77.48,68.54,0.221801914
AUDI,Diesel,268,442,19.8,4707,145,198.9,77.48,68.54,0.100006086
AUDI,Diesel,268,442,19.8,4564,145,198.9,77.48,68.54,0.180969378
AUDI,Diesel,215,368,19.8,4707,134,198.9,77.48,68.54,0.06661037
AUDI,Diesel,429,663,22.5,5302,155,199.57,77.48,68.54,0.472773384
AUDI,Petrol,187,236,17.2,3693,140,194.61,73.78,57.52,0.154273958
AUDI,Petrol,187,236,17.2,3770,140,194.61,73.78,57.52,0.584924608
AUDI,Petrol,249,272,17.2,3825,155,194.61,73.78,57.52,0.598794681
AUDI,Petrol,328,324,19.8,4167,155,194.61,73.78,57.52,0.622519389
AUDI,Petrol,444,405,19.8,4486,155,194.57,73.78,56.54,0.061724162
AUDI,Petrol,552,516,19.8,4464,155,196.02,76.22,57.52,0.536948718
AUDI,Petrol,597,553,19.8,4464,155,196.02,76.22,57.52,0.109275024
AUDI,Petrol,249,272,17.2,3968,155,194.61,73.78,57.52,0.497339584
AUDI,Diesel,316,479,19.3,4354,155,194.61,73.78,57.52,0.949989868
AUDI,Diesel,268,427,19.3,4211,155,194.61,73.78,57.52,0.416577131
AUDI,Diesel,215,368,19.3,4200,145,194.61,73.78,57.52,0.211214217
AUDI,Diesel,148,258,19.3,3891,130,194.61,73.78,57.52,0.369467264
AUDI,Diesel,148,258,19.3,3968,130,194.61,73.78,57.52,0.006463944
AUDI,Diesel,187,295,19.3,3891,140,194.61,73.78,57.52,0.378130956
AUDI,Diesel,187,295,19.3,3968,140,194.61,73.78,57.52,0.053455895
AUDI,Diesel,215,295,19.3,4045,145,194.61,73.78,57.52,0.231294529
AUDI,Diesel,187,295,19.3,4156,139,194.61,73.78,57.52,0.854284685
AUDI,Diesel,215,295,19.3,4045,147,194.61,73.78,57.52,0.911212916
AUDI,Diesel,215,368,19.3,4200,145,194.61,73.78,57.52,0.683086008
AUDI,Diesel,322,479,19.3,4420,155,194.61,73.78,57.52,0.621748537
AUDI,Petrol,249,272,17.2,3814,155,195.83,75.24,55.91,0.364735807
AUDI,Petrol,597,553,19.8,4420,155,197.32,75.24,55.87,0.844284194
AUDI,Petrol,249,272,17.2,3957,155,195.83,75.24,55.91,0.395247571
AUDI,Diesel,322,479,19.3,4409,155,195.83,75.24,55.91,0.089793498
AUDI,Diesel,215,295,19.3,4034,149,195.83,75.24,55.91,0.585919787
AUDI,Diesel,316,479,19.3,4343,155,195.83,75.24,55.91,0.139855822
AUDI,Diesel,268,427,19.3,4200,155,195.83,75.24,55.91,0.227729248
AUDI,Diesel,215,295,19.3,4189,149,195.83,75.24,55.91,0.465033162
AUDI,Diesel,215,295,19.3,4034,150,195.83,75.24,55.91,0.588131059
AUDI,Diesel,215,368,19.3,4189,150,195.83,75.24,55.91,0.574232718
AUDI,Diesel,316,479,19.3,4343,155,195.83,75.24,55.91,0.494608505
AUDI,Diesel,268,427,19.3,4200,155,195.83,75.24,55.91,0.431998879
AUDI,Petrol,335,331,16.9,3814,155,173.66,72.48,62.2,0.203914226
AUDI,Petrol,148,184,16.9,3219,127,172.76,72.09,62.6,0.938806687
AUDI,Petrol,177,236,16.9,3560,135,172.76,72.09,62.6,0.192646976
AUDI,Petrol,217,258,16.9,3616,145,172.76,72.09,62.6,0.904110064
AUDI,Petrol,148,184,16.9,3219,127,172.76,72.09,62.6,0.236137951
AUDI,Petrol,177,236,16.9,3560,135,172.76,72.09,62.6,0.95778685
AUDI,Petrol,217,258,16.9,3616,145,172.76,72.09,62.6,0.674731145
AUDI,Petrol,177,236,16.9,3560,135,172.76,72.09,62.6,0.555488704
AUDI,Petrol,177,236,16.9,3560,135,172.76,72.09,62.6,0.681155129
AUDI,Petrol,148,184,16.9,3219,127,172.76,72.09,62.6,0.613196178
AUDI,Petrol,148,184,16.9,3219,127,172.76,72.09,62.6,0.174510733
AUDI,Petrol,362,342,16.9,3814,168,173.66,72.48,62.2,0.109474051
AUDI,Diesel,175,280,16.9,3660,132,172.64,72.09,62.6,0.47096526
AUDI,Diesel,148,250,16.9,3439,127,172.76,72.09,62.6,0.419471636
AUDI,Diesel,148,250,16.9,3627,127,172.76,72.09,62.6,0.132521532
AUDI,Diesel,148,250,16.9,3704,127,172.76,72.09,62.6,0.190693307
AUDI,Diesel,181,280,16.9,3704,136,172.76,72.09,62.6,0.474437103
AUDI,Diesel,181,280,16.9,3748,136,172.76,72.09,62.6,0.034305352
AUDI,Diesel,148,250,16.9,3627,127,172.76,72.09,62.6,0.294792841
AUDI,Diesel,181,280,16.9,3704,136,172.76,72.09,62.6,0.212157088
AUDI,Diesel,181,280,16.9,3748,136,172.76,72.09,62.6,0.117358083
AUDI,Diesel,148,250,16.9,3439,127,172.76,72.09,62.6,0.272339792
AUDI,Diesel,148,250,16.9,3704,127,172.76,72.09,62.6,0.262089696
AUDI,Diesel,181,280,16.9,3748,136,172.76,72.09,62.6,0.935614935
AUDI,Diesel,148,250,16.9,3439,127,172.76,72.09,62.6,0.334290992
AUDI,Diesel,148,250,16.9,3704,127,172.76,72.09,62.6,0.736101451
AUDI,Diesel,181,280,16.9,3704,136,172.76,72.09,62.6,0.460059375
AUDI,Diesel,181,280,16.9,3748,136,172.76,72.09,62.6,0.909491367
AUDI,Diesel,148,250,16.9,3627,127,172.76,72.09,62.6,0.841314668
AUDI,Diesel,148,250,16.9,3439,127,172.76,72.09,62.6,0.456864542
AUDI,Diesel,148,250,16.9,3627,127,172.76,72.09,62.6,0.991160288
AUDI,Diesel,148,250,16.9,3704,127,172.76,72.09,62.6,0.294736816
