0,187,295,15.3,3638,146,186.06,72.52,56.18
0,227,272,13.2,3307,155,164.45,72.13,53.35
0,306,280,14.5,3362,155,165,72.13,52.95
0,306,280,14.5,3406,155,165,72.13,52.95
0,395,354,14.5,3538,155,165,72.13,52.99
0,181,280,14.5,3164,143,164.45,72.13,53.35
0,228,272,11.9,3064,155,156.5,68.5,55.79
0,306,280,14.5,3175,155,165,72.13,52.87
0,395,354,14.5,3340,155,165,72.13,52.91
0,181,280,14.5,3197,145,164.45,72.13,53.27
0,328,324,19.8,4167,155,194.61,73.78,57.52
0,444,405,19.8,4486,155,194.57,73.78,56.54
0,552,516,19.8,4464,155,196.02,76.22,57.52
0,597,553,19.8,4464,155,196.02,76.22,57.52
0,249,272,17.2,3968,155,194.61,73.78,57.52
0,316,479,19.3,4354,155,194.61,73.78,57.52
0,268,427,19.3,4211,155,194.61,73.78,57.52
0,215,368,19.3,4200,145,194.61,73.78,57.52
0,187,295,19.3,4156,139,194.61,73.78,57.52
0,215,368,19.3,4200,145,194.61,73.78,57.52
0,322,479,19.3,4420,155,194.61,73.78,57.52
0,597,553,19.8,4420,155,197.32,75.24,55.87
0,249,272,17.2,3957,155,195.83,75.24,55.91
0,322,479,19.3,4409,155,195.83,75.24,55.91
0,316,479,19.3,4343,155,195.83,75.24,55.91
0,268,427,19.3,4200,155,195.83,75.24,55.91
0,215,295,19.3,4189,149,195.83,75.24,55.91
0,215,368,19.3,4189,150,195.83,75.24,55.91
0,316,479,19.3,4343,155,195.83,75.24,55.91
0,268,427,19.3,4200,155,195.83,75.24,55.91
0,335,331,16.9,3814,155,173.66,72.48,62.2
0,177,236,16.9,3560,135,172.76,72.09,62.6
0,217,258,16.9,3616,145,172.76,72.09,62.6
0,177,236,16.9,3560,135,172.76,72.09,62.6
0,217,258,16.9,3616,145,172.76,72.09,62.6
0,177,236,16.9,3560,135,172.76,72.09,62.6
0,177,236,16.9,3560,135,172.76,72.09,62.6
0,362,342,16.9,3814,168,173.66,72.48,62.2
0,175,280,16.9,3660,132,172.64,72.09,62.6
0,148,250,16.9,3627,127,172.76,72.09,62.6
0,148,250,16.9,3704,127,172.76,72.09,62.6
0,181,280,16.9,3704,136,172.76,72.09,62.6
0,181,280,16.9,3748,136,172.76,72.09,62.6
0,148,250,16.9,3627,127,172.76,72.09,62.6
0,181,280,16.9,3704,136,172.76,72.09,62.6
0,181,280,16.9,3748,136,172.76,72.09,62.6
0,148,250,16.9,3704,127,172.76,72.09,62.6
0,181,280,16.9,3748,136,172.76,72.09,62.6
0,148,250,16.9,3704,127,172.76,72.09,62.6
0,181,280,16.9,3704,136,172.76,72.09,62.6
0,181,280,16.9,3748,136,172.76,72.09,62.6
0,148,250,16.9,3627,127,172.76,72.09,62.6
0,148,250,16.9,3627,127,172.76,72.09,62.6
0,148,250,16.9,3704,127,172.76,72.09,62.6
0,181,280,16.9,3704,136,172.76,72.09,62.6
0,148,250,16.9,3627,127,172.76,72.09,62.6
0,148,250,16.9,3704,127,172.76,72.09,62.6
0,328,324,19.8,4023,155,194.21,73.78,57.28
0,444,405,19.8,4343,155,194.13,73.78,56.3
0,249,272,17.2,3825,155,194.21,73.78,57.28
0,316,479,19.3,4211,155,194.21,73.78,57.28
0,268,427,19.3,4068,155,194.21,73.78,57.28
0,215,368,19.3,4057,152,194.21,73.78,57.28
0,187,295,19.3,4012,143,194.21,73.78,57.28
0,215,368,19.3,4057,152,194.21,73.78,57.28
0,322,479,19.3,4277,155,194.21,73.78,57.28
0,228,272,11.9,3120,155,156.5,68.74,56.02
0,296,280,14.5,3362,155,175.94,70.71,54.8
0,296,280,14.5,3318,155,175.94,70.71,54.8
0,148,250,13.2,3252,137,175.43,70.71,55.75
0,181,280,13.2,3318,147,175.43,70.71,55.75
0,181,280,13.2,3318,147,175.43,70.71,55.75
0,148,250,13.2,3252,137,175.43,70.71,55.75
0,148,250,13.2,3252,137,175.43,70.71,55.75
0,181,280,13.2,3318,147,175.43,70.71,55.75
0,296,280,14.5,3737,155,174.06,70.59,54.72
0,306,324,21.7,4310,155,207.28,76.73,57.91
0,429,442,21.7,4519,155,207.28,76.73,57.91
0,493,460,21.7,4740,155,207.28,76.73,57.91
0,254,427,21.7,4431,155,207.28,76.73,57.91
0,380,626,21.7,4784,155,207.28,76.73,57.91
0,258,427,21.7,4431,155,207.28,76.73,57.91
0,306,324,21.7,4200,155,202.17,76.73,57.48
0,429,442,21.7,4398,155,202.17,76.73,57.48
0,512,479,21.7,4553,155,202.64,76.73,57.4
0,597,516,21.7,4553,155,202.64,76.73,57.4
0,254,427,21.7,4310,155,202.17,76.73,57.48
0,380,626,21.7,4663,155,202.17,76.73,57.48
0,258,427,21.7,4310,155,202.17,76.73,57.48
0,168,236,16.1,3483,142,185.08,71.89,55.39
0,328,324,16.1,3924,155,185.67,71.89,55.35
0,268,295,16.1,3825,155,185.08,71.89,55.39
0,141,236,16.1,3605,134,185.08,71.89,55.39
0,175,280,16.1,3616,142,185.08,71.89,55.39
0,242,368,16.1,3781,155,185.08,71.89,55.39
0,187,295,16.1,3814,146,185.08,71.89,55.39
0,187,295,16.1,3726,146,185.08,71.89,55.39
0,175,280,16.1,3682,140,185.08,71.89,55.39
0,228,272,11.9,3120,155,156.5,68.74,56.02
0,168,206,16.9,3494,132,172.64,72.09,62.6
0,168,206,16.9,3494,132,172.64,72.09,62.6
0,168,206,16.9,3494,132,172.64,72.09,62.6
0,208,221,16.9,3616,143,172.64,72.09,62.6
0,168,206,16.9,3594,132,172.64,72.09,62.6
0,138,236,16.9,3549,122,172.64,72.09,62.6
0,138,236,16.9,3549,122,172.64,72.09,62.6
0,138,236,16.9,3549,122,172.64,72.09,62.6
0,138,236,16.9,3627,123,172.64,72.09,62.6
0,296,280,14.5,3241,155,167.48,69.96,55.16
0,177,206,14.5,3142,142,166.81,69.96,55.94
0,177,206,14.5,3142,142,166.81,69.96,55.94
0,177,206,14.5,3142,142,166.81,69.96,55.94
0,148,236,13.2,3164,133,166.81,69.96,55.94
0,148,236,13.2,3164,133,166.81,69.96,55.94
0,148,236,13.2,3164,133,166.81,69.96,55.94
0,148,250,13.2,3164,133,166.81,69.96,55.94
0,148,250,13.2,3164,133,166.81,69.96,55.94
0,148,250,13.2,3164,133,166.81,69.96,55.94
0,181,280,13.2,3241,143,166.81,69.96,55.94
0,309,479,19.8,4255,155,193.94,73.78,57.52
0,158,184,15.9,3285,137,168.98,69.49,56.02
0,158,184,15.9,3285,137,168.98,69.49,56.02
0,158,184,15.9,3285,137,168.98,69.49,56.02
0,261,258,15.9,3461,155,169.37,69.49,55.2
0,177,206,14.5,3208,142,169.69,70.28,56.1
0,177,206,14.5,3208,142,169.69,70.28,56.1
0,177,206,14.5,3208,142,169.69,70.28,56.1
0,362,342,14.5,3516,155,170.24,70.28,55.12
0,138,236,15.9,3384,129,168.98,69.49,56.02
0,138,236,15.9,3384,129,168.98,69.49,56.02
0,138,236,15.9,3384,129,168.98,69.49,56.02
0,168,258,15.9,3417,138,168.98,69.49,56.02
0,168,258,15.9,3417,138,168.98,69.49,56.02
0,168,258,15.9,3417,138,168.98,69.49,56.02
0,148,236,13.2,3230,133,169.69,70.28,56.1
0,148,236,13.2,3230,133,169.69,70.28,56.1
0,148,236,13.2,3230,133,169.69,70.28,56.1
0,148,250,13.2,3219,133,169.69,70.28,56.1
0,148,250,13.2,3219,133,169.69,70.28,56.1
0,148,250,13.2,3219,133,169.69,70.28,56.1
0,168,236,16.1,3605,137,185,71.89,55.75
0,208,258,16.1,3649,148,185,71.89,55.75
0,268,295,16.1,3946,155,185,71.89,55.75
0,328,324,16.1,4023,155,185.79,71.89,55.71
0,328,324,16.1,4023,155,185.79,71.89,55.71
0,175,280,16.1,3704,138,185,71.89,55.75
0,242,368,16.1,3869,155,185,71.89,55.75
0,141,236,16.1,3693,129,185,71.89,55.75
0,187,295,16.1,3913,143,185,71.89,55.75
0,187,295,16.1,3814,142,185,71.89,55.75
0,175,280,16.1,3781,135,185,71.89,55.75
0,208,258,16.1,3715,143,185.87,72.48,58.86
0,175,280,16.1,3759,134,185.87,72.48,58.86
0,141,236,16.1,3759,124,185.87,72.48,58.86
0,242,368,16.1,4112,147,185.87,72.48,58.86
0,187,295,16.1,3891,139,185.87,72.48,58.86
0,187,295,16.1,3979,134,185.87,72.48,58.86
0,175,280,16.1,3759,134,185.87,72.48,58.86
0,175,280,16.1,3847,131,185.87,72.48,58.86
0,309,479,19.8,4112,155,193.5,73.78,57.28
0,295,324,17.2,4101,155,195.63,75.24,55.91
0,201,206,17.2,3979,146,195.63,75.24,55.91
0,552,516,19.8,4398,155,197.32,75.24,55.87
0,242,368,17.2,4101,155,195.63,75.24,55.91
0,242,427,17.2,4101,155,195.63,75.24,55.91
0,309,479,17.2,4244,155,195.63,75.24,55.91
0,286,309,23.8,4310,155,207.36,76.73,57.91
0,366,328,23.8,4321,155,207.36,76.73,57.91
0,493,460,23.8,4696,155,207.36,76.73,57.91
0,493,460,23.8,4696,155,207.36,76.73,57.91
0,286,309,23.8,4310,155,207.36,76.73,57.91
0,414,442,23.8,4453,155,207.36,76.73,57.91
0,247,405,23.8,4332,155,207.36,76.73,57.91
0,346,590,23.8,4674,155,207.36,76.73,57.91
0,247,405,23.8,4332,155,207.36,76.73,57.91
0,247,405,23.8,4332,155,207.36,76.73,57.91
0,346,590,23.8,4674,155,207.36,76.73,57.91
0,247,405,23.8,4420,155,207.36,76.73,57.91
0,366,328,23.8,4211,155,202.24,76.73,57.48
0,286,309,23.8,4200,155,202.24,76.73,57.48
0,286,309,23.8,4200,155,202.24,76.73,57.48
0,414,442,23.8,4343,155,202.24,76.73,57.48
0,512,479,23.8,4519,155,202.2,76.73,57.4
0,346,590,23.8,4564,155,202.24,76.73,57.48
0,247,405,23.8,4222,155,202.24,76.73,57.48
0,346,590,23.8,4564,155,202.24,76.73,57.48
0,247,405,23.8,4310,155,202.24,76.73,57.48
0,253,258,11.9,3230,152,156.97,68.5,55.75
0,268,295,16.1,4244,155,182.13,72.99,54.45
0,328,324,16.1,4310,155,182.68,72.99,54.33
0,175,280,16.6,3957,137,182.13,72.99,54.45
0,187,295,16.6,4079,144,182.13,72.99,54.45
0,242,368,16.1,4354,155,182.13,72.99,54.45
0,177,236,19.8,3957,131,182.24,74.02,65.08
0,208,258,19.8,3957,138,182.24,74.02,65.08
0,208,258,19.8,4034,138,182.24,74.02,65.08
0,178,236,19.8,3935,131,182.24,74.02,65.08
0,221,258,19.8,4034,138,182.24,74.72,65.16
0,221,258,19.8,4034,138,182.24,74.72,65.16
0,221,258,19.8,4034,138,182.24,74.72,65.16
0,268,295,19.8,4222,145,182.24,74.72,65.16
0,268,295,19.8,4222,145,182.24,74.72,65.16
0,268,295,19.8,4222,145,182.24,74.72,65.16
0,177,236,19.8,3957,131,182.24,74.72,65.16
0,177,236,19.8,3957,131,182.24,74.72,65.16
0,177,236,19.8,3957,131,182.24,74.72,65.16
0,221,258,19.8,3957,138,182.24,74.72,65.16
0,221,258,19.8,3957,138,182.24,74.72,65.16
0,221,258,19.8,4034,138,182.24,74.72,65.16
0,221,258,19.8,4034,138,182.24,74.72,65.16
0,221,258,19.8,4034,138,182.24,74.72,65.16
0,221,258,19.8,3957,138,182.24,74.72,65.16
0,221,258,19.8,4034,138,182.24,74.72,65.16
0,221,258,19.8,3957,138,182.24,74.72,65.16
0,177,236,19.8,3957,131,182.24,74.72,65.16
0,268,295,19.8,4222,145,182.24,74.72,65.16
0,141,236,19.8,4012,118,182.24,74.02,65.08
0,168,258,19.8,4034,127,182.24,74.02,65.08
0,175,280,19.8,4034,127,182.24,74.72,65.16
0,175,280,19.8,4034,127,182.24,74.72,65.16
0,175,280,19.8,4034,127,182.24,74.72,65.16
0,141,236,19.8,4012,118,182.24,74.02,65.08
0,309,479,19.8,4398,155,182.83,75.24,63.94
0,254,427,19.8,4310,143,182.24,74.72,65.16
0,254,427,19.8,4310,143,182.24,74.72,65.16
0,187,295,19.8,4244,131,182.24,74.72,65.16
0,187,295,19.8,4244,131,182.24,74.72,65.16
0,187,295,19.8,4244,131,182.24,74.72,65.16
0,242,427,19.8,4266,140,182.24,74.72,65.16
0,175,280,19.8,4178,124,182.24,74.72,65.16
0,175,280,19.8,4034,127,182.24,74.72,65.16
0,148,236,19.8,4034,118,182.24,74.72,65.16
0,254,427,19.8,4310,143,182.24,74.72,65.16
0,309,479,19.8,4575,155,182.83,75.24,63.94
0,322,479,19.8,4398,155,182.83,75.24,63.94
0,208,258,16.9,3726,143,185.87,72.48,58.86
0,141,236,16.9,3759,124,185.87,72.48,58.86
0,168,258,16.9,3759,132,185.87,72.48,58.86
0,236,368,16.9,3979,147,185.87,72.48,58.86
0,208,258,17.2,3638,150,185.47,72.99,54.76
0,328,324,17.2,4034,155,185.47,72.99,54.76
0,261,243,17.2,3803,155,185.47,72.99,54.76
0,208,258,17.2,3726,150,185.47,72.99,54.76
0,208,258,16.1,3627,150,185.51,72.99,54.76
0,268,295,16.1,3946,155,185.51,72.99,54.76
0,328,324,16.1,4012,155,185.75,72.99,54.41
0,168,258,17.2,3693,139,185.47,72.99,54.76
0,236,368,17.2,3880,155,185.47,72.99,54.76
0,236,368,17.2,3957,155,185.47,72.99,54.76
0,242,368,16.1,3825,155,185.51,72.99,54.76
0,175,280,16.6,3660,139,185.51,72.99,54.76
0,187,295,16.1,3880,144,185.51,72.99,54.76
0,187,295,16.6,3803,146,185.51,72.99,54.76
0,242,427,16.1,4023,155,185.51,72.99,54.76
0,158,184,16.9,3605,135,185.16,71.89,56.54
0,261,243,16.9,3825,155,185.16,71.89,56.54
0,261,243,16.9,3759,155,185.16,71.89,56.54
0,208,258,16.9,3638,148,185.16,71.89,56.54
0,328,324,16.9,3924,155,185.71,71.89,55.71
0,236,368,16.9,4090,155,185.16,71.89,56.54
0,236,368,16.9,3902,155,185.16,71.89,56.54
0,168,258,16.9,3693,137,185.16,71.89,56.54
0,141,236,16.9,3693,129,185.16,71.89,56.54
0,247,236,15.9,3241,155,164.57,72.44,53.54
0,268,258,15.9,3252,155,165.28,72.52,53.15
0,268,258,15.9,3208,155,165.28,72.52,53.15
0,335,331,15.9,3494,155,165.28,72.52,53.07
0,335,331,15.9,3549,155,165.28,72.52,53.07
0,268,258,15.9,3417,155,165.28,72.52,53.15
0,268,258,15.9,3373,155,165.28,72.52,53.15
0,355,342,15.9,3494,174,165.28,72.52,53.07
0,414,317,19.8,3605,187,174.45,74.96,49.29
0,414,317,19.8,3616,187,174.45,74.96,49.29
0,518,390,23.8,3737,196,174.61,75.98,49.29
0,518,390,23.8,3748,196,174.61,75.98,49.29
0,424,317,21.1,3825,186,174.61,74.96,48.98
0,424,317,21.1,3836,186,174.61,74.96,48.98
0,518,390,23.8,3957,195,174.57,74.96,48.98
0,518,390,23.8,3968,195,174.57,74.96,48.98
0,552,398,19.8,3527,199,174.57,75.98,48.9
0,552,398,19.8,3781,197,174.57,74.96,48.58
0,424,317,19.8,3605,188,174.45,74.96,49.29
0,424,317,19.8,3605,188,174.45,74.96,49.29
0,518,390,23.8,3737,196,174.61,75.98,49.29
0,518,390,23.8,3748,196,174.61,75.98,49.29
0,424,317,21.1,3825,186,174.61,74.96,48.98
0,424,317,21.1,3836,186,174.61,74.96,48.98
0,518,390,23.8,3957,195,174.57,74.96,48.98
0,518,390,23.8,3968,195,174.57,74.96,48.98
0,542,398,23.8,3627,198,174.8,75.94,49.29
0,261,243,16.9,3627,155,182.09,72.99,54.02
0,208,258,16.9,3450,153,182.09,72.99,54.02
0,349,324,16.6,3781,155,182.48,72.99,53.9
0,349,324,16.6,3858,155,182.48,72.99,53.9
0,261,243,16.9,3384,155,181.89,72.83,53.94
0,349,324,16.9,3594,155,182.68,72.83,53.94
0,444,317,16.9,3968,155,183.03,73.23,53.78
0,208,258,16.1,3494,153,182.13,72.99,54.02
0,268,295,16.1,3803,155,182.13,72.99,54.02
0,328,324,16.1,3858,155,182.68,72.99,53.9
0,236,368,16.9,3803,155,182.09,72.99,54.02
0,236,368,16.9,3715,155,182.09,72.99,54.02
0,168,258,16.9,3549,142,182.09,72.99,54.02
0,237,368,16.9,3549,155,181.89,72.83,53.94
0,175,280,16.6,3549,142,182.13,72.99,54.02
0,242,368,16.1,3704,155,182.13,72.99,54.02
0,242,368,16.1,3704,155,182.13,72.99,54.02
0,187,295,16.1,3759,146,182.13,72.99,54.02
0,187,295,16.6,3671,146,182.13,72.99,54.02
0,242,368,16.1,3869,155,182.13,72.99,54.02
0,158,184,17.2,3494,140,185.16,71.89,56.18
0,261,243,17.2,3715,155,185.16,71.89,56.18
0,261,243,17.2,3649,155,185.16,71.89,56.18
0,208,258,17.2,3538,153,185.16,71.89,56.18
0,328,324,16.9,3803,155,185.71,71.89,55.35
0,208,258,16.1,3549,153,185.08,71.89,55.39
0,236,368,17.2,3814,155,185.16,71.89,56.18
0,236,368,17.2,3979,155,185.16,71.89,56.18
0,168,258,17.2,3605,142,185.16,71.89,56.18
0,141,236,17.2,3605,134,185.16,71.89,56.18
0,429,398,21.1,4343,155,194.21,73.39,57.2
0,429,398,21.1,4508,155,194.41,73.39,56.93
0,571,479,21.1,4630,155,194.02,74.37,57.48
0,344,324,21.1,4200,155,193.98,73.03,57.6
0,286,309,21.1,4112,155,193.98,73.03,57.6
0,217,206,21.1,4001,146,193.98,73.03,57.6
0,187,206,21.1,3913,144,193.98,73.03,57.6
0,236,368,21.1,4233,152,193.98,73.03,57.6
0,236,368,21.1,4178,152,193.98,73.03,57.6
0,187,331,21.1,4189,140,193.98,73.03,57.6
0,345,324,21.1,4145,155,194.09,73.23,59.84
0,252,243,21.1,3880,150,194.09,73.23,59.84
0,286,309,21.1,4222,155,194.25,73.31,59.88
0,344,324,21.1,4310,155,194.25,73.31,59.88
0,230,331,21.1,4112,144,194.09,73.23,59.84
0,178,280,21.1,4134,134,194.09,73.23,59.84
0,187,331,21.1,4288,135,194.25,73.31,59.88
0,236,368,21.1,4277,145,194.25,73.31,59.88
0,236,368,21.1,4310,145,194.25,73.31,59.88
0,247,236,15.9,3274,155,164.49,72.52,53.23
0,268,258,15.9,3075,155,165.28,72.52,52.95
0,268,258,15.9,3120,155,165.28,72.52,52.95
0,335,331,15.9,3417,155,165.28,72.52,52.83
0,335,331,15.9,3362,155,165.28,72.52,52.83
0,355,342,15.9,3362,174,165.28,72.52,52.83
0,339,302,18.5,4090,155,179.92,70.08,54.72
0,253,243,18.5,3737,155,179.92,70.08,54.72
0,414,317,16.6,4068,155,179.53,71.26,54.72
0,230,331,18.5,3946,150,179.92,70.08,54.72
0,215,231,21.1,4156,147,197.32,73.03,58.46
0,330,309,21.1,4299,155,197.32,73.03,58.46
0,252,243,21.1,4057,152,197.32,73.03,58.46
0,345,324,21.1,4255,165,197.32,73.03,58.46
0,276,265,26.4,5004,140,200.24,78.07,68.39
0,344,324,26.4,5104,152,200.24,78.07,68.39
0,276,265,26.4,5027,140,200.24,78.07,68.39
0,328,324,26.4,5104,151,200.35,78.07,68.39
0,328,324,26.4,5104,151,200.35,78.07,68.39
0,268,295,26.4,5060,138,200.35,78.07,68.39
0,268,295,26.4,5060,138,200.35,78.07,68.39
0,268,295,26.4,5060,138,200.35,78.07,68.39
0,345,324,26.4,4938,152,200.31,78.07,68.39
0,276,265,26.4,4861,140,200.39,77.95,68.5
0,328,324,26.4,5104,151,200.35,78.07,68.39
0,328,324,26.4,5104,151,200.35,78.07,68.39
0,268,295,26.4,5060,138,200.35,78.07,68.39
0,268,295,26.4,5060,138,200.35,78.07,68.39
0,268,295,26.4,5060,138,200.35,78.07,68.39
0,230,368,26.4,5060,131,200.31,78.07,68.39
0,236,405,26.4,5225,131,200.24,78.07,68.39
0,322,560,26.4,5501,147,200.24,78.07,66.81
0,493,737,26.4,5908,155,200.35,78.07,66.81
0,236,405,26.4,5313,134,200.35,78.07,68.39
0,236,405,26.4,5313,134,200.35,78.07,68.39
0,236,405,26.4,5313,134,200.35,78.07,68.39
0,236,405,26.4,5335,134,200.35,78.07,68.39
0,236,405,26.4,5335,134,200.35,78.07,68.39
0,236,405,26.4,5335,134,200.35,78.07,68.39
0,201,331,26.4,5170,126,200.35,78.07,68.39
0,201,331,26.4,5170,126,200.35,78.07,68.39
0,201,331,26.4,5170,126,200.35,78.07,68.39
0,242,405,26.4,5170,134,200.35,78.07,68.39
0,242,405,26.4,5280,134,200.35,78.07,68.39
0,242,405,26.4,5280,134,200.35,78.07,68.39
0,242,405,26.4,5170,134,200.35,78.07,68.39
0,242,405,26.4,5170,134,200.35,78.07,68.39
0,242,405,26.4,5280,134,200.35,78.07,68.39
0,201,331,26.4,5170,126,200.35,78.07,68.39
0,335,590,26.4,5501,149,200.24,78.07,66.81
0,201,331,26.4,5170,126,200.35,78.07,68.39
0,201,331,26.4,5170,126,200.35,78.07,68.39
0,201,331,26.4,5170,126,200.35,78.07,68.39
0,242,405,26.4,5280,134,200.35,78.07,68.39
0,242,405,26.4,5280,134,200.35,78.07,68.39
0,242,405,26.4,5280,134,200.35,78.07,68.39
0,242,405,26.4,5170,134,200.35,78.07,68.39
0,242,405,26.4,5170,134,200.35,78.07,68.39
0,242,405,26.4,5170,134,200.35,78.07,68.39
0,335,590,26.4,5501,149,200.24,78.07,66.81
0,252,243,21.1,3616,155,193.54,73.03,57.44
0,330,309,21.1,3847,155,193.54,73.03,57.44
0,175,169,18.5,3583,143,193.54,73.03,57.44
0,429,398,21.1,4211,155,193.54,73.39,57.05
0,345,324,21.1,4068,155,193.54,73.03,57.44
0,178,280,18.5,3869,142,193.54,73.03,57.44
0,253,243,16.6,3395,155,180.71,69.69,56.3
0,197,206,16.6,3285,148,180.71,69.69,56.3
0,161,165,16.6,3241,140,180.71,69.69,56.3
0,339,302,16.6,3660,155,180.55,69.76,56.18
0,339,302,16.6,3792,155,180.55,69.76,56.18
0,414,317,16.6,3638,155,180.55,69.76,56.18
0,414,317,16.6,3770,155,180.55,71.5,56.73
0,230,331,16.6,3549,152,180.55,69.76,56.18
0,253,243,16.6,3759,154,180.55,69.76,56.18
0,253,243,16.6,3671,155,180.55,69.76,56.18
0,197,206,16.6,3660,143,180.55,69.76,56.18
0,197,206,16.6,3560,145,180.55,69.76,56.18
0,161,165,16.6,3351,139,180.55,69.76,56.18
0,217,221,16.6,3627,148,180.55,69.76,56.18
0,339,302,16.6,4034,155,180.55,69.76,56.18
0,339,302,16.6,3957,155,180.55,69.76,56.18
0,414,317,16.6,3935,155,180.55,71.5,56.73
0,201,295,16.6,3759,142,180.55,69.76,56.18
0,201,295,16.6,3660,144,180.55,69.76,56.18
0,138,236,16.6,3605,126,180.55,69.76,56.18
0,229,331,16.6,3924,149,180.55,69.76,56.18
0,229,331,16.6,3825,150,180.55,69.76,56.18
0,168,258,16.6,3649,134,180.55,69.76,56.18
0,168,258,16.6,3649,134,180.55,69.76,56.18
0,247,236,14.5,3296,155,165.91,69.49,55.94
0,261,258,15.9,3208,155,165.91,69.49,55.08
0,158,184,15.9,3285,137,168.98,69.49,56.02
0,158,184,15.9,3285,137,168.98,69.49,56.02
0,197,206,15.9,3373,147,168.98,69.49,56.02
0,261,258,15.9,3461,155,169.37,69.49,55.2
0,261,258,15.9,3505,155,169.37,69.49,55.2
0,158,184,15.9,3197,138,166.85,69.49,55.94
0,158,184,15.9,3197,138,166.85,69.49,55.94
0,158,184,15.9,3197,138,166.85,69.49,55.94
0,197,206,15.9,3285,147,166.85,69.49,55.94
0,261,258,15.9,3373,155,166.54,69.49,55.08
0,261,258,15.9,3417,155,166.54,69.49,55.08
0,158,184,15.9,3285,137,168.98,69.49,56.02
0,138,236,15.9,3384,129,168.98,69.49,56.02
0,138,236,15.9,3384,129,168.98,69.49,56.02
0,138,236,15.9,3384,129,168.98,69.49,56.02
0,168,258,15.9,3417,138,168.98,69.49,56.02
0,168,258,15.9,3417,138,168.98,69.49,56.02
0,168,258,15.9,3417,138,168.98,69.49,56.02
0,138,236,15.9,3296,127,166.85,69.49,55.94
0,138,236,15.9,3296,127,166.85,69.49,55.94
0,138,236,15.9,3296,127,166.85,69.49,55.94
0,168,258,15.9,3307,138,166.85,69.49,55.94
0,168,258,15.9,3307,138,166.85,69.49,55.94
0,168,258,15.9,3307,138,166.85,69.49,55.94
0,217,221,18.5,3693,150,179.92,70.08,54.72
0,161,165,17.4,3594,138,179.92,70.08,54.72
0,339,302,18.5,4090,155,179.92,70.08,54.72
0,276,265,23.8,3902,155,198.82,74.41,56.69
